Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1056157,08/21/25,216001-0001-001 GFL ENVIRONMENTAL,R1,30.0,28,4223,79,0.58,TN,$46.50,/ TN,$26.97,0.58,TN,$46.50,/ TN,$26.97
1056193,08/21/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,4225,42,0.96,TN,$46.50,/ TN,$44.64,0.96,TN,$46.50,/ TN,$44.64
1056215,08/21/25,216029-0001-001 TEXAS INTERNATIONAL ENTERPRISE,R1,30.0,28,4226,62,2.12,TN,$46.50,/ TN,$98.58,2.12,TN,$46.50,/ TN,$98.58
1056240,08/21/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4221,56,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
1056288,08/21/25,203690-0001-001 PROLAMSA,R1,30.0,28,4223,79,3.82,TN,$46.50,/ TN,$177.63,3.82,TN,$46.50,/ TN,$177.63
1056292,08/21/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,4224,57,2.03,TN,$46.50,/ TN,$94.40,2.03,TN,$46.50,/ TN,$94.40
1056303,08/21/25,200907-0001-001 WERNER ENTERPRISES,R1,30.0,28,4227,37,1.18,TN,$46.50,/ TN,$54.87,1.18,TN,$46.50,/ TN,$54.87
1056336,08/21/25,215804-0001-001 ST JOHN NEWMAN,R1,30.0,28,4221,56,1.94,TN,$46.50,/ TN,$90.21,1.94,TN,$46.50,/ TN,$90.21
1056338,08/21/25,213744-0001-002 KIKO TREVINO,R1,30.0,28,4226,62,4.71,TN,$46.50,/ TN,$219.02,4.71,TN,$46.50,/ TN,$219.02
1056393,08/21/25,216063-0001-001 Brenda J Batres,R1,30.0,28,4224,57,0.58,TN,$46.50,/ TN,$26.97,0.58,TN,$46.50,/ TN,$26.97
1056416,08/21/25,216066-0001-001 WELL WASH,R1,30.0,28,4227,37,3.51,TN,$46.50,/ TN,$163.22,3.51,TN,$46.50,/ TN,$163.22
1056435,08/21/25,209975-0001-001 H E B #186 COMPACTOR,R2,30.0,28,4226,62,6.96,TN,$46.50,/ TN,$323.64,6.96,TN,$46.50,/ TN,$323.64
1056440,08/21/25,210584-0001-002 LOWE'S,R2,30.0,28,4225,42,2.79,TN,$46.50,/ TN,$129.74,2.79,TN,$46.50,/ TN,$129.74
1056445,08/21/25,215845-0001-001 FAMA FORWARDING,R1,30.0,28,4223,79,10.78,TN,$46.50,/ TN,$501.27,10.78,TN,$46.50,/ TN,$501.27
1056451,08/22/25,206091-0001-001 PILOT TRAVEL CENTER-0377,R2,40.0,28,5221,56,2.69,TN,$46.50,/ TN,$125.09,2.69,TN,$46.50,/ TN,$125.09
1056461,08/22/25,210259-0001-001 U S BORDER PATROL,R1,15.0,28,5226,62,2.44,TN,$46.50,/ TN,$113.46,2.44,TN,$46.50,/ TN,$113.46
1056488,08/22/25,205537-0001-001 HOME DEPOT # 6540,R2,30.0,28,5225,42,8.27,TN,$46.50,/ TN,$384.56,8.27,TN,$46.50,/ TN,$384.56
1056507,08/22/25,215805-0001-001 Precision Waste Solutions,R1,30.0,28,5227,37,1.95,TN,$46.50,/ TN,$90.68,1.95,TN,$46.50,/ TN,$90.68
1056517,08/22/25,209974-0001-001 H E B   # 0449,R2,30.0,28,5224,57,8.5,TN,$46.50,/ TN,$395.25,8.5,TN,$46.50,/ TN,$395.25
1056521,08/22/25,215759-0001-001 DICEX,R1,30.0,28,5223,79,3.28,TN,$46.50,/ TN,$152.52,3.28,TN,$46.50,/ TN,$152.52
1056532,08/22/25,209970-0001-002 H E B # 586,R2,30.0,28,5226,62,9.05,TN,$46.50,/ TN,$420.83,9.05,TN,$46.50,/ TN,$420.83
1056577,08/22/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,5225,42,10.21,TN,$46.50,/ TN,$474.77,10.21,TN,$46.50,/ TN,$474.77
1056594,08/22/25,215759-0001-001 DICEX,R1,30.0,28,5223,79,2.2,TN,$46.50,/ TN,$102.30,2.2,TN,$46.50,/ TN,$102.30
1056595,08/22/25,209966-0002-001 TEXAS CARRIERS,R1,30.0,28,5221,56,1.7,TN,$46.50,/ TN,$79.05,1.7,TN,$46.50,/ TN,$79.05
1056599,08/22/25,210815-0001-001 FEDEX FREIGHT,R1,30.0,28,5227,37,3.67,TN,$46.50,/ TN,$170.66,3.67,TN,$46.50,/ TN,$170.66
1056614,08/22/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,5221,56,11.73,TN,$46.50,/ TN,$545.45,11.73,TN,$46.50,/ TN,$545.45
1056636,08/22/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,5224,57,3.86,TN,$46.50,/ TN,$179.49,3.86,TN,$46.50,/ TN,$179.49
1056681,08/22/25,210394-0002-002 INSCO EQUIPMENT SUPPLIES,R1,30.0,28,5226,62,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
1056689,08/22/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,5227,37,0.46,TN,$46.50,/ TN,$21.39,0.46,TN,$46.50,/ TN,$21.39
1056721,08/22/25,202091-0001-001 AMERICA DISPATCH,R1,30.0,28,5223,79,1.42,TN,$46.50,/ TN,$66.03,1.42,TN,$46.50,/ TN,$66.03
1056727,08/22/25,209968-0001-001 H E B # 207 COMPACTOR,R2,30.0,28,5225,42,8.28,TN,$46.50,/ TN,$385.02,8.28,TN,$46.50,/ TN,$385.02
1056731,08/22/25,210687-0001-001 TARGET 2112,R1,30.0,28,5226,62,2.4,TN,$46.50,/ TN,$111.60,2.4,TN,$46.50,/ TN,$111.60
1056775,08/22/25,200573-0001-004 SOUTHERN DISTRIBUTING,R1,30.0,28,5221,56,1.56,TN,$46.50,/ TN,$72.54,1.56,TN,$46.50,/ TN,$72.54
1056784,08/22/25,211341-0001-001 RUSH TRUCK CENTER,R1,30.0,28,5224,57,1.75,TN,$46.50,/ TN,$81.38,1.75,TN,$46.50,/ TN,$81.38
1056808,08/22/25,200936-0001-001 COLORSCAPES INC,R1,30.0,28,5223,79,4.88,TN,$46.50,/ TN,$226.92,4.88,TN,$46.50,/ TN,$226.92
1056848,08/22/25,215524-0001-002 EXCLUSIVE INC.,R1,10.0,28,5227,37,0.61,TN,$46.50,/ TN,$28.37,0.61,TN,$46.50,/ TN,$28.37
1056849,08/22/25,202859-0001-001 MUELLER METALS INC,R1,30.0,28,5224,57,4.61,TN,$46.50,/ TN,$214.37,4.61,TN,$46.50,/ TN,$214.37
1056853,08/22/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,5221,56,4.57,TN,$216.50,/ TN,$989.41,4.57,TN,$216.50,/ TN,$989.41
1056867,08/22/25,215903-0001-001 JK LIQUIDATION INC,R1,30.0,28,5227,37,2.45,TN,$46.50,/ TN,$113.93,2.45,TN,$46.50,/ TN,$113.93
1056878,08/22/25,210260-0001-001 U S BORDER PATROL,R1,20.0,28,5226,62,0.12,TN,$46.50,/ TN,$5.58,0.12,TN,$46.50,/ TN,$5.58
1056892,08/22/25,210131-0001-001 TKR USA INC,R1,30.0,28,5223,79,0.97,TN,$46.50,/ TN,$45.11,0.97,TN,$46.50,/ TN,$45.11
1056901,08/22/25,214096-0001-001 WALMART-3518,R2,30.0,28,5225,42,5.2,TN,$46.50,/ TN,$241.80,5.2,TN,$46.50,/ TN,$241.80
1056912,08/22/25,215935-0001-001 A GUERRA PROPERTIES,R1,30.0,28,5224,57,1.83,TN,$46.50,/ TN,$85.10,1.83,TN,$46.50,/ TN,$85.10
1056930,08/22/25,216037-0001-001 CARSON FREIGHT,R1,30.0,28,5221,56,1.61,TN,$46.50,/ TN,$74.87,1.61,TN,$46.50,/ TN,$74.87
1056972,08/23/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
1056973,08/23/25,213636-0001-002 CARTER EXPRESS INC,R1,30.0,28,6225,42,1.4,TN,$46.50,/ TN,$65.10,1.4,TN,$46.50,/ TN,$65.10
1056975,08/23/25,206073-0001-001 TARGET STORE COMP-TGT000801,R2,30.0,28,6226,62,6.58,TN,$46.50,/ TN,$305.97,6.58,TN,$46.50,/ TN,$305.97
1057005,08/23/25,213344-0001-001 AG DOORS INC,R1,30.0,28,6225,42,1.71,TN,$46.50,/ TN,$79.52,1.71,TN,$46.50,/ TN,$79.52
1057031,08/23/25,215840-0001-001 WHEELER METALS,R1,30.0,28,6224,57,3.32,TN,$46.50,/ TN,$154.38,3.32,TN,$46.50,/ TN,$154.38
1057038,08/22/25,200936-0001-001 COLORSCAPES INC,R1,30.0,28,5223,79,4.91,TN,$46.50,/ TN,$228.32,4.91,TN,$46.50,/ TN,$228.32
1057059,08/23/25,200216-0001-001 INTERAMERICA/HINOJOSA,R1,30.0,28,6221,56,1.88,TN,$46.50,/ TN,$87.42,1.88,TN,$46.50,/ TN,$87.42
1057081,08/23/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6224,57,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
1057139,08/23/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,0.34,TN,$46.50,/ TN,$15.81,0.34,TN,$46.50,/ TN,$15.81
1057167,08/23/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,6226,62,3.67,TN,$46.50,/ TN,$170.66,3.67,TN,$46.50,/ TN,$170.66
1057215,08/23/25,216066-0001-001 WELL WASH,R1,30.0,28,6226,62,4.63,TN,$46.50,/ TN,$215.30,4.63,TN,$46.50,/ TN,$215.30
1057239,08/23/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,6223,79,0.67,TN,$46.50,/ TN,$31.16,0.67,TN,$46.50,/ TN,$31.16
1057242,08/23/25,209851-0010-001 LDR SITES,R1,30.0,28,6221,56,0.76,TN,$46.50,/ TN,$35.34,0.76,TN,$46.50,/ TN,$35.34
1057245,08/22/25,214441-0001-001 HOTEL AVA,R1,30.0,28,5226,62,1.34,TN,$46.50,/ TN,$62.31,1.34,TN,$46.50,/ TN,$62.31
1057275,08/23/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6224,57,0.36,TN,$46.50,/ TN,$16.74,0.36,TN,$46.50,/ TN,$16.74
1057306,08/23/25,213474-0008-001 THE OUTLETS SHOPPES AT LAREDO,R1,30.0,24,6225,42,4.73,TN,$0.00,/ TN,$0.00,4.73,TN,$0.00,/ TN,$0.00
1057331,08/23/25,206942-0002-002 CARGOQUIN INC,R1,30.0,28,6223,79,1.73,TN,$46.50,/ TN,$80.45,1.73,TN,$46.50,/ TN,$80.45
1057358,08/23/25,216066-0001-001 WELL WASH,R1,30.0,28,6226,62,3.46,TN,$46.50,/ TN,$160.89,3.46,TN,$46.50,/ TN,$160.89
1057406,08/23/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6221,56,1.0,TN,$46.50,/ TN,$46.50,1.0,TN,$46.50,/ TN,$46.50
1057423,08/22/25,205947-0009-001 SAVO,R1,30.0,28,5223,79,1.76,TN,$46.50,/ TN,$81.84,1.76,TN,$46.50,/ TN,$81.84
1057428,08/22/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5221,56,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
1057451,08/23/25,205033-0002-002 MALL DEL NORTE,R1,30.0,28,6225,42,15.46,TN,$46.50,/ TN,$718.89,15.46,TN,$46.50,/ TN,$718.89
1057470,08/22/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,5227,37,0.21,TN,$46.50,/ TN,$9.77,0.21,TN,$46.50,/ TN,$9.77
1057505,08/25/25,210742-0001-002 T A  CARRIERS,R1,30.0,28,1223,79,1.89,TN,$46.50,/ TN,$87.89,1.89,TN,$46.50,/ TN,$87.89
1057507,08/25/25,211450-0001-002 DOCTORS HOSPITAL-COMP,R1,30.0,28,1225,42,1.03,TN,$46.50,/ TN,$47.90,1.03,TN,$46.50,/ TN,$47.90
1057518,08/25/25,215997-0002-001 MEDINA ELECTRIC,R1,30.0,28,1221,56,2.45,TN,$46.50,/ TN,$113.93,2.45,TN,$46.50,/ TN,$113.93
1057519,08/25/25,215833-0001-001 WASTE HARMONICS PILOT 137000,R2,30.0,28,1226,62,7.28,TN,$46.50,/ TN,$338.52,7.28,TN,$46.50,/ TN,$338.52
1057532,08/25/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1221,56,1.6,TN,$46.50,/ TN,$74.40,1.6,TN,$46.50,/ TN,$74.40
1057552,08/25/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1227,37,0.44,TN,$46.50,/ TN,$20.46,0.44,TN,$46.50,/ TN,$20.46
1057570,08/25/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1224,57,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
1057587,08/25/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,1225,42,0.74,TN,$46.50,/ TN,$34.41,0.74,TN,$46.50,/ TN,$34.41
1057596,08/25/25,209156-0001-001 CS CARGO U S A,R1,30.0,28,1223,79,1.83,TN,$46.50,/ TN,$85.10,1.83,TN,$46.50,/ TN,$85.10
1057619,08/25/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1226,62,3.56,TN,$46.50,/ TN,$165.54,3.56,TN,$46.50,/ TN,$165.54
1057628,08/25/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1221,56,1.39,TN,$46.50,/ TN,$64.64,1.39,TN,$46.50,/ TN,$64.64
1057685,08/25/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,1223,79,1.11,TN,$46.50,/ TN,$51.62,1.11,TN,$46.50,/ TN,$51.62
1057706,08/25/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,1224,57,0.65,TN,$46.50,/ TN,$30.23,0.65,TN,$46.50,/ TN,$30.23
1057735,08/25/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1227,37,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1057789,08/25/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,1223,79,1.95,TN,$46.50,/ TN,$90.68,1.95,TN,$46.50,/ TN,$90.68
1057862,08/25/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,1225,42,1.3,TN,$46.50,/ TN,$60.45,1.3,TN,$46.50,/ TN,$60.45
1057872,08/25/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,1224,57,1.03,TN,$46.50,/ TN,$47.90,1.03,TN,$46.50,/ TN,$47.90
1057875,08/25/25,207670-0001-001 OLD DOMINION FREIGHT LINE,R2,30.0,28,1221,56,1.86,TN,$46.50,/ TN,$86.49,1.86,TN,$46.50,/ TN,$86.49
1057893,08/25/25,201216-0001-001 PALOS GARZA FORWARDING,R1,30.0,28,1223,79,0.91,TN,$46.50,/ TN,$42.32,0.91,TN,$46.50,/ TN,$42.32
1057968,08/23/25,203347-0001-001 T S I,R1,30.0,28,6221,56,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
1057977,08/25/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,13,1226,62,2.92,TN,$216.50,/ TN,$632.18,2.92,TN,$216.50,/ TN,$632.18
1057987,08/25/25,210131-0001-001 TKR USA INC,R1,30.0,28,1223,79,0.64,TN,$46.50,/ TN,$29.76,0.64,TN,$46.50,/ TN,$29.76
1058005,08/25/25,214441-0001-001 HOTEL AVA,R1,30.0,28,1224,57,0.85,TN,$46.50,/ TN,$39.53,0.85,TN,$46.50,/ TN,$39.53
1058046,08/26/25,207516-0001-001 JAMCO INTERNATIONAL,R1,30.0,28,2223,79,3.8,TN,$46.50,/ TN,$176.70,3.8,TN,$46.50,/ TN,$176.70
1058066,08/26/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,2224,57,0.46,TN,$46.50,/ TN,$21.39,0.46,TN,$46.50,/ TN,$21.39
1058092,08/26/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2227,37,0.32,TN,$46.50,/ TN,$14.88,0.32,TN,$46.50,/ TN,$14.88
1058124,08/26/25,216066-0001-001 WELL WASH,R1,30.0,28,2221,56,3.35,TN,$46.50,/ TN,$155.78,3.35,TN,$46.50,/ TN,$155.78
1058130,08/26/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,2223,79,1.28,TN,$46.50,/ TN,$59.52,1.28,TN,$46.50,/ TN,$59.52
1058157,08/26/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,5.27,TN,$46.50,/ TN,$245.06,5.27,TN,$46.50,/ TN,$245.06
1058175,08/26/25,213474-0001-001 THE OUTLETS SHOPPES AT LAREDO,R1,30.0,24,2226,62,5.21,TN,$0.00,/ TN,$0.00,5.21,TN,$0.00,/ TN,$0.00
1058205,08/26/25,207516-0001-001 JAMCO INTERNATIONAL,R1,30.0,28,2223,79,2.05,TN,$46.50,/ TN,$95.33,2.05,TN,$46.50,/ TN,$95.33
1058218,08/26/25,215878-0001-001 MEXUS COLD STORAGE,R1,30.0,28,2221,56,0.93,TN,$46.50,/ TN,$43.25,0.93,TN,$46.50,/ TN,$43.25
1058270,08/26/25,210687-0001-001 TARGET 2112,R1,30.0,28,2227,37,2.39,TN,$46.50,/ TN,$111.14,2.39,TN,$46.50,/ TN,$111.14
1058275,08/26/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,2224,57,4.64,TN,$46.50,/ TN,$215.76,4.64,TN,$46.50,/ TN,$215.76
1058285,08/26/25,209972-0001-002 H E B,R2,30.0,28,2226,62,5.9,TN,$46.50,/ TN,$274.35,5.9,TN,$46.50,/ TN,$274.35
1058314,08/26/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,2223,79,1.43,TN,$46.50,/ TN,$66.50,1.43,TN,$46.50,/ TN,$66.50
1058316,08/26/25,206091-0001-003 PILOT TRAVEL CENTER-0377,R1,30.0,28,2221,56,2.18,TN,$46.50,/ TN,$101.37,2.18,TN,$46.50,/ TN,$101.37
1058390,08/27/25,214097-0001-001 WAL MART - 5713,R2,30.0,28,3225,42,12.26,TN,$46.50,/ TN,$570.09,12.26,TN,$46.50,/ TN,$570.09
1058407,08/26/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.69,TN,$46.50,/ TN,$78.59,1.69,TN,$46.50,/ TN,$78.59
1058414,08/26/25,210687-0001-001 TARGET 2112,R1,30.0,28,2227,37,3.05,TN,$46.50,/ TN,$141.83,3.05,TN,$46.50,/ TN,$141.83
1058506,08/26/25,214098-0001-001 WAL MART - 3623,R2,30.0,28,2221,56,5.73,TN,$46.50,/ TN,$266.45,5.73,TN,$46.50,/ TN,$266.45
1058515,08/26/25,214339-0002-001 LOVE'S TRAVEL STOP 298,R1,30.0,28,2224,57,11.27,TN,$46.50,/ TN,$524.06,11.27,TN,$46.50,/ TN,$524.06
1058521,08/26/25,205041-0001-001 HPJ,R1,30.0,28,2223,79,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1058588,08/26/25,214339-0001-001 LOVE'S TRAVEL STOPS 862,R2,30.0,28,2226,62,3.83,TN,$46.50,/ TN,$178.10,3.83,TN,$46.50,/ TN,$178.10
1058597,08/26/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,2223,79,1.03,TN,$46.50,/ TN,$47.90,1.03,TN,$46.50,/ TN,$47.90
1058619,08/26/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,2226,62,0.77,TN,$46.50,/ TN,$35.81,0.77,TN,$46.50,/ TN,$35.81
1058647,08/26/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,1.67,TN,$46.50,/ TN,$77.66,1.67,TN,$46.50,/ TN,$77.66
1058653,08/26/25,203654-0001-001 MC COYS BUILDING SUPPL,R1,30.0,28,2226,62,2.19,TN,$46.50,/ TN,$101.84,2.19,TN,$46.50,/ TN,$101.84
1058660,08/27/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,3223,79,0.8,TN,$46.50,/ TN,$37.20,0.8,TN,$46.50,/ TN,$37.20
1058667,08/27/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,3221,56,4.48,TN,$216.50,/ TN,$969.92,4.48,TN,$216.50,/ TN,$969.92
1058686,08/27/25,208353-0001-002 ROAD RANGER #272,R2,30.0,28,3221,56,8.67,TN,$46.50,/ TN,$403.16,8.67,TN,$46.50,/ TN,$403.16
1058717,08/27/25,209970-0001-002 H E B # 586,R2,30.0,28,3224,57,5.71,TN,$46.50,/ TN,$265.52,5.71,TN,$46.50,/ TN,$265.52
1058726,08/27/25,"206552-0001-001 COMPRESSOR SYSTEMS, INC",R1,30.0,28,3220,69,1.59,TN,$46.50,/ TN,$73.94,1.59,TN,$46.50,/ TN,$73.94
1058781,08/27/25,210791-0001-001 ALEXANDER DEPOT,R1,30.0,28,3221,56,6.64,TN,$46.50,/ TN,$308.76,6.64,TN,$46.50,/ TN,$308.76
1058789,08/27/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3227,37,0.16,TN,$46.50,/ TN,$7.44,0.16,TN,$46.50,/ TN,$7.44
1058817,08/27/25,216064-0001-001 Continental Forwarding,R1,30.0,28,3223,79,1.44,TN,$46.50,/ TN,$66.96,1.44,TN,$46.50,/ TN,$66.96
1058826,08/27/25,208551-0001-001 TRANE SUPPLY,R1,30.0,28,3224,57,1.25,TN,$46.50,/ TN,$58.13,1.25,TN,$46.50,/ TN,$58.13
1058841,08/27/25,215751-0001-001 CPS ENERGY,R1,30.0,28,3221,56,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1058853,08/27/25,200632-0001-001 SOUTH TEXAS MOULDING,R1,15.0,28,3227,37,0.73,TN,$46.50,/ TN,$33.95,0.73,TN,$46.50,/ TN,$33.95
1058920,08/27/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,3225,42,2.72,TN,$46.50,/ TN,$126.48,2.72,TN,$46.50,/ TN,$126.48
1058929,08/27/25,216082-0001-001 RIBERSACORP,R1,10.0,28,3223,79,1.07,TN,$46.50,/ TN,$49.76,1.07,TN,$46.50,/ TN,$49.76
1058933,08/27/25,214363-0001-001 COCA COLA,R1,30.0,28,3224,57,0.86,TN,$46.50,/ TN,$39.99,0.86,TN,$46.50,/ TN,$39.99
1059001,08/27/25,210640-0001-001 J-4 LUMBER COMPANY,R1,30.0,28,3220,69,9.82,TN,$46.50,/ TN,$456.63,9.82,TN,$46.50,/ TN,$456.63
1059012,08/27/25,200573-0001-002 SOUTHERN DISTRIBUTING,R1,10.0,28,3227,37,2.1,TN,$46.50,/ TN,$97.65,2.1,TN,$46.50,/ TN,$97.65
1059026,08/27/25,209670-0001-001 UISD/FIXED ASSETS,R1,30.0,28,3221,56,1.68,TN,$46.50,/ TN,$78.12,1.68,TN,$46.50,/ TN,$78.12
1059060,08/27/25,200904-0001-001 LAREDO JOB COR -30YD,R1,30.0,28,3224,57,1.14,TN,$46.50,/ TN,$53.01,1.14,TN,$46.50,/ TN,$53.01
1059092,08/27/25,216089-0001-001 RAFAEL GONZALEZ,R1,30.0,13,3223,79,2.48,TN,$216.50,/ TN,$536.92,2.48,TN,$216.50,/ TN,$536.92
1059104,08/27/25,207793-0001-001 DR IKES,R1,30.0,28,3221,56,3.09,TN,$46.50,/ TN,$143.69,3.09,TN,$46.50,/ TN,$143.69
1059123,08/27/25,210687-0001-001 TARGET 2112,R1,30.0,28,3222,38,5.71,TN,$46.50,/ TN,$265.52,5.71,TN,$46.50,/ TN,$265.52
1059126,08/27/25,216082-0001-001 RIBERSACORP,R1,10.0,28,3227,37,0.42,TN,$46.50,/ TN,$19.53,0.42,TN,$46.50,/ TN,$19.53
1059141,08/27/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,3224,57,6.37,TN,$46.50,/ TN,$296.21,6.37,TN,$46.50,/ TN,$296.21
1059163,08/27/25,209971-0002-001 H E B MERCADO,R1,30.0,28,3221,56,7.25,TN,$46.50,/ TN,$337.13,7.25,TN,$46.50,/ TN,$337.13
1059164,08/27/25,210687-0001-001 TARGET 2112,R1,30.0,28,3222,38,5.85,TN,$46.50,/ TN,$272.03,5.85,TN,$46.50,/ TN,$272.03
1059183,08/27/25,215766-0001-001 TOYOTA LIFT,R1,30.0,28,3223,79,0.18,TN,$46.50,/ TN,$8.37,0.18,TN,$46.50,/ TN,$8.37
1059184,08/27/25,214441-0001-001 HOTEL AVA,R1,30.0,28,3221,56,1.62,TN,$46.50,/ TN,$75.33,1.62,TN,$46.50,/ TN,$75.33
1059222,08/28/25,200904-0001-001 LAREDO JOB COR -30YD,R1,30.0,28,4224,57,2.08,TN,$46.50,/ TN,$96.72,2.08,TN,$46.50,/ TN,$96.72
1059224,08/28/25,215986-0001-001 TRAMITACIONES GROUP,R1,30.0,28,4227,37,4.43,TN,$46.50,/ TN,$206.00,4.43,TN,$46.50,/ TN,$206.00
1059241,08/28/25,215949-0001-001 RUSH TRUCK CENTER NW LAREDO,R1,30.0,28,4223,79,1.23,TN,$46.50,/ TN,$57.20,1.23,TN,$46.50,/ TN,$57.20
1059247,08/28/25,212307-0002-002 MISSION PRODUCE,R1,30.0,28,4225,42,1.45,TN,$46.50,/ TN,$67.43,1.45,TN,$46.50,/ TN,$67.43
1059261,08/28/25,206875-0001-001 UNI-TRADE FORWARDING,R1,30.0,28,4225,42,4.86,TN,$46.50,/ TN,$225.99,4.86,TN,$46.50,/ TN,$225.99
1059275,08/28/25,214242-0001-001 HERITAGE LANDSCAPE,R1,30.0,28,4227,37,1.19,TN,$46.50,/ TN,$55.34,1.19,TN,$46.50,/ TN,$55.34
1059277,08/28/25,214339-0001-001 LOVE'S TRAVEL STOPS 862,R2,30.0,28,4226,62,0.73,TN,$46.50,/ TN,$33.95,0.73,TN,$46.50,/ TN,$33.95
1059298,08/28/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,4224,57,2.63,TN,$46.50,/ TN,$122.30,2.63,TN,$46.50,/ TN,$122.30
1059333,08/28/25,213894-0001-001 TK AUTOMOTIVE LOG SOL,R1,30.0,28,4223,79,1.6,TN,$46.50,/ TN,$74.40,1.6,TN,$46.50,/ TN,$74.40
1059366,08/28/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4221,56,1.6,TN,$46.50,/ TN,$74.40,1.6,TN,$46.50,/ TN,$74.40
1059376,08/28/25,216066-0001-001 WELL WASH,R1,30.0,28,4221,56,8.85,TN,$46.50,/ TN,$411.53,8.85,TN,$46.50,/ TN,$411.53
1059381,08/28/25,210925-0001-001 BRICER INC.,R1,30.0,28,4227,37,2.06,TN,$46.50,/ TN,$95.79,2.06,TN,$46.50,/ TN,$95.79
1059384,08/28/25,201863-0001-001 S M T,R1,30.0,28,4224,57,2.06,TN,$46.50,/ TN,$95.79,2.06,TN,$46.50,/ TN,$95.79
1059415,08/28/25,210584-0001-002 LOWE'S,R2,30.0,28,4225,42,7.69,TN,$46.50,/ TN,$357.59,7.69,TN,$46.50,/ TN,$357.59
