Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1028546,06/23/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,28,1226,62,3.1,TN,$46.50,/ TN,$144.15,3.1,TN,$46.50,/ TN,$144.15
1028573,06/24/25,203168-0001-001 CR ENGLAND,R1,30.0,28,2223,79,0.64,TN,$46.50,/ TN,$29.76,0.64,TN,$46.50,/ TN,$29.76
1028575,06/24/25,201117-0001-001 SOUTH TEXAS SHOOTING COMPLEX,R1,10.0,28,2226,62,0.46,TN,$46.50,/ TN,$21.39,0.46,TN,$46.50,/ TN,$21.39
1028597,06/24/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,2225,42,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
1028599,06/24/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,0.94,TN,$46.50,/ TN,$43.71,0.94,TN,$46.50,/ TN,$43.71
1028603,06/24/25,209285-0001-001 ARCHROCK,R1,30.0,28,2221,56,1.78,TN,$46.50,/ TN,$82.77,1.78,TN,$46.50,/ TN,$82.77
1028669,06/24/25,215840-0001-001 WHEELER METALS,R1,30.0,28,2223,79,3.44,TN,$46.50,/ TN,$159.96,3.44,TN,$46.50,/ TN,$159.96
1028678,06/24/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,1.21,TN,$46.50,/ TN,$56.27,1.21,TN,$46.50,/ TN,$56.27
10287333,06/24/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,2225,42,12.12,TN,$216.50,/ TN,"$2,623.98",12.12,TN,$216.50,/ TN,"$2,623.98"
1028734,06/24/25,202485-0001-001 ALI INTERNATIONAL,R1,15.0,28,2226,62,2.4,TN,$46.50,/ TN,$111.60,2.4,TN,$46.50,/ TN,$111.60
1028736,06/24/25,209973-0001-001 H E B -COMPACTOR #4,R2,30.0,28,2224,57,9.46,TN,$46.50,/ TN,$439.89,9.46,TN,$46.50,/ TN,$439.89
1028801,06/24/25,209968-0001-006 H E B # 207 COMPACTOR,R1,30.0,28,2221,56,10.44,TN,$46.50,/ TN,$485.46,10.44,TN,$46.50,/ TN,$485.46
1028813,06/24/25,205947-0006-001 SAVO LLC,R1,30.0,28,2223,79,4.21,TN,$46.50,/ TN,$195.77,4.21,TN,$46.50,/ TN,$195.77
1028855,06/24/25,213474-0001-001 THE OUTLETS SHOPPES AT LAREDO,R1,30.0,24,2225,42,4.81,TN,$0.00,/ TN,$0.00,4.81,TN,$0.00,/ TN,$0.00
1028912,06/24/25,210131-0001-001 TKR USA INC,R1,30.0,28,2223,79,0.89,TN,$46.50,/ TN,$41.39,0.89,TN,$46.50,/ TN,$41.39
1028957,06/24/25,211450-0001-002 DOCTORS HOSPITAL-COMP,R1,30.0,28,2224,57,4.17,TN,$46.50,/ TN,$193.91,4.17,TN,$46.50,/ TN,$193.91
1028987,06/24/25,"202031-0001-001 VILLARREAL, MARCO ANTONIO",R1,15.0,28,2226,62,6.5,TN,$46.50,/ TN,$302.25,6.5,TN,$46.50,/ TN,$302.25
1029009,06/24/25,210815-0001-001 FEDEX FREIGHT,R1,30.0,28,2221,56,2.86,TN,$46.50,/ TN,$132.99,2.86,TN,$46.50,/ TN,$132.99
1029027,06/24/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,0.9,TN,$46.50,/ TN,$41.85,0.9,TN,$46.50,/ TN,$41.85
1029028,06/24/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,2225,42,0.28,TN,$46.50,/ TN,$13.02,0.28,TN,$46.50,/ TN,$13.02
1029045,06/24/25,215903-0001-001 JK LIQUIDATION INC,R1,30.0,28,2221,56,1.98,TN,$46.50,/ TN,$92.07,1.98,TN,$46.50,/ TN,$92.07
1029112,06/24/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,2224,57,4.33,TN,$46.50,/ TN,$201.35,4.33,TN,$46.50,/ TN,$201.35
1029136,06/24/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.21,TN,$46.50,/ TN,$56.27,1.21,TN,$46.50,/ TN,$56.27
1029140,06/25/25,209970-0001-002 H E B # 586,R2,30.0,28,3221,56,6.0,TN,$46.50,/ TN,$279.00,6.0,TN,$46.50,/ TN,$279.00
1029164,06/24/25,215757-0001-001 PGT TRUCKING,R1,30.0,28,2221,56,2.12,TN,$46.50,/ TN,$98.58,2.12,TN,$46.50,/ TN,$98.58
1029170,06/24/25,206290-0001-002 UNION PACIFIC# VA999,R1,15.0,28,2226,62,0.91,TN,$46.50,/ TN,$42.32,0.91,TN,$46.50,/ TN,$42.32
1029177,06/24/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,2226,62,1.83,TN,$46.50,/ TN,$85.10,1.83,TN,$46.50,/ TN,$85.10
1029192,06/25/25,215949-0001-001 RUSH TRUCK CENTER NW LAREDO,R1,30.0,28,3226,62,1.11,TN,$46.50,/ TN,$51.62,1.11,TN,$46.50,/ TN,$51.62
1029218,06/25/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,3223,79,1.49,TN,$46.50,/ TN,$69.29,1.49,TN,$46.50,/ TN,$69.29
1029240,06/25/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,3224,57,0.91,TN,$46.50,/ TN,$42.32,0.91,TN,$46.50,/ TN,$42.32
1029249,06/25/25,210394-0002-001 INSCO EQUIPMENT SUPPLIES,R1,20.0,28,3226,62,1.14,TN,$46.50,/ TN,$53.01,1.14,TN,$46.50,/ TN,$53.01
1029284,06/25/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,3223,79,1.9,TN,$46.50,/ TN,$88.35,1.9,TN,$46.50,/ TN,$88.35
1029293,06/25/25,210394-0002-002 INSCO EQUIPMENT SUPPLIES,R1,30.0,28,3226,62,0.97,TN,$46.50,/ TN,$45.11,0.97,TN,$46.50,/ TN,$45.11
1029321,06/25/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,3221,56,2.89,TN,$46.50,/ TN,$134.39,2.89,TN,$46.50,/ TN,$134.39
1029358,06/25/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,3224,57,1.45,TN,$46.50,/ TN,$67.43,1.45,TN,$46.50,/ TN,$67.43
1029411,06/25/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,3221,56,5.02,TN,$216.50,/ TN,"$1,086.83",5.02,TN,$216.50,/ TN,"$1,086.83"
1029420,06/25/25,208590-0001-001 SOUTHWEST INDUSTRIAL RECYCLI,R1,30.0,28,3223,79,3.42,TN,$46.50,/ TN,$159.03,3.42,TN,$46.50,/ TN,$159.03
1029464,06/25/25,200573-0001-002 SOUTHERN DISTRIBUTING,R1,10.0,28,3226,62,2.37,TN,$46.50,/ TN,$110.21,2.37,TN,$46.50,/ TN,$110.21
1029500,06/25/25,210131-0001-001 TKR USA INC,R1,30.0,28,3223,79,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1029569,06/25/25,213612-0001-001 TRANSPLACE MEXICO LLC,R1,30.0,28,3221,56,1.0,TN,$46.50,/ TN,$46.50,1.0,TN,$46.50,/ TN,$46.50
1029604,06/25/25,210640-0001-001 J-4 LUMBER COMPANY,R1,30.0,28,3224,57,2.83,TN,$46.50,/ TN,$131.60,2.83,TN,$46.50,/ TN,$131.60
1029619,06/25/25,207670-0001-001 OLD DOMINION FREIGHT LINE,R2,30.0,28,3223,79,3.67,TN,$46.50,/ TN,$170.66,3.67,TN,$46.50,/ TN,$170.66
1029665,06/25/25,"213335-0001-001 NCS/EML JOINT VENTURE III, LLC",R1,30.0,28,3226,62,2.01,TN,$46.50,/ TN,$93.47,2.01,TN,$46.50,/ TN,$93.47
1029666,06/25/25,211351-0001-002 ZUNIGA LOGISTICS,R1,30.0,28,3221,56,1.05,TN,$46.50,/ TN,$48.83,1.05,TN,$46.50,/ TN,$48.83
1029725,06/25/25,203654-0001-001 MC COYS BUILDING SUPPL,R1,30.0,28,3226,62,1.53,TN,$46.50,/ TN,$71.15,1.53,TN,$46.50,/ TN,$71.15
1029749,06/25/25,210687-0001-001 TARGET 2112,R1,30.0,28,3226,62,3.32,TN,$46.50,/ TN,$154.38,3.32,TN,$46.50,/ TN,$154.38
1029775,06/26/25,212115-0001-002 DIAMOND DISTRIBUTION,R1,15.0,28,4226,62,1.88,TN,$46.50,/ TN,$87.42,1.88,TN,$46.50,/ TN,$87.42
1029796,06/26/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4224,57,0.64,TN,$46.50,/ TN,$29.76,0.64,TN,$46.50,/ TN,$29.76
1029800,06/26/25,204971-0001-001 SWIFT TRANSPORTATION,R1,30.0,28,4226,62,4.58,TN,$46.50,/ TN,$212.97,4.58,TN,$46.50,/ TN,$212.97
1029809,06/26/25,211871-0001-001 AUTO TRUCK (ATC)-LAREDO 544,R1,30.0,28,4223,79,0.56,TN,$46.50,/ TN,$26.04,0.56,TN,$46.50,/ TN,$26.04
1029836,06/26/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,4223,79,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
1029881,06/26/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,4224,57,1.92,TN,$46.50,/ TN,$89.28,1.92,TN,$46.50,/ TN,$89.28
1029931,06/26/25,214224-0001-001 REMCO GROUP INC,R1,30.0,28,4223,79,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
1029937,06/26/25,216018-0001-001 ISC FORWARDER INC,R1,30.0,28,4225,42,0.95,TN,$46.50,/ TN,$44.18,0.95,TN,$46.50,/ TN,$44.18
1029993,06/26/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4221,56,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
1029998,06/26/25,204106-0001-001 BROKERS LOGISTICS,R1,30.0,28,4224,57,0.66,TN,$46.50,/ TN,$30.69,0.66,TN,$46.50,/ TN,$30.69
1030004,06/26/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4221,56,1.72,TN,$46.50,/ TN,$79.98,1.72,TN,$46.50,/ TN,$79.98
1030115,06/26/25,209974-0001-001 H E B   # 0449,R2,30.0,28,4224,57,11.19,TN,$46.50,/ TN,$520.34,11.19,TN,$46.50,/ TN,$520.34
1030156,06/26/25,212256-0001-002 US COLD STORAGE,R2,30.0,28,4225,42,7.65,TN,$46.50,/ TN,$355.73,7.65,TN,$46.50,/ TN,$355.73
1030212,06/26/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,4226,62,0.82,TN,$46.50,/ TN,$38.13,0.82,TN,$46.50,/ TN,$38.13
1030233,06/26/25,215864-0001-001 247 USDS,R1,30.0,28,4226,62,6.54,TN,$46.50,/ TN,$304.11,6.54,TN,$46.50,/ TN,$304.11
1030258,06/26/25,215864-0001-001 247 USDS,R1,30.0,28,4224,57,7.0,TN,$46.50,/ TN,$325.50,7.0,TN,$46.50,/ TN,$325.50
1030293,06/26/25,209368-0003-001 RYDER INTEGRATED LOGISTICS,R1,30.0,28,4224,57,1.26,TN,$46.50,/ TN,$58.59,1.26,TN,$46.50,/ TN,$58.59
1030295,06/26/25,209970-0001-002 H E B # 586,R2,30.0,28,4226,62,9.18,TN,$46.50,/ TN,$426.87,9.18,TN,$46.50,/ TN,$426.87
1030320,06/26/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,4225,42,1.51,TN,$46.50,/ TN,$70.22,1.51,TN,$46.50,/ TN,$70.22
1030322,06/26/25,209851-0008-001 LDR SITES,R1,30.0,28,4221,56,2.48,TN,$46.50,/ TN,$115.32,2.48,TN,$46.50,/ TN,$115.32
